id	filename	md5	size	state
a66d23ad-7048-4a06-b16c-90fc9b070927	TCGA-BH-A18V-11A-02-TSB.6d39d85d-2309-4b01-b860-2273580ad4ef.svs	939a088463356006e68749d4c2d25e38	58355077	live
6eb32c02-2d7f-461f-8a27-9ad169783455	TCGA-D8-A1JH-01A-01-TS1.8d0ed250-b310-4fa4-9ae2-23677c281393.svs	a806c0c9c60d9e7ba23f223d1f857f23	144819089	live
d5995bac-0d25-486e-86df-2ed282fb6280	TCGA-AQ-A04J-01A-02-MS2.e47ffa6a-8d29-4a72-885f-be1d984b00c7.svs	9ed13a2a3083a96fac6087cc5ab89c28	470533474	live
ba8816b9-473d-4688-b426-637a5b397d03	nationwidechildrens.org_omf.TCGA-A2-A1G4.xml	9bfc4254b44ac09926ecff3e2739b0b3	10780	live
6863b8c2-70ee-4366-9cc4-76a2980e2b97	TCGA-A8-A08B-01A-01-MS1.6513191e-0189-4a23-9a56-5ac94a553b43.svs	682a50898c869ad016fdc7bbbee08096	342858797	live
b62b1b01-f59e-43e0-be3e-6a9a7657f911	TCGA-AC-A8OS.EEF4E8C6-6D80-4C6A-BFC6-E529692088C1.pdf	c76a1ae97fc89045440d22e237779c59	1836638	live
68a231a5-ed6b-4e36-91a4-f9ed03388b99	TCGA-E9-A1RE.80831A1A-95BD-4ECD-B7D9-6DDCD5313B25.pdf	7879f5c0b9c34402efce604a2922e111	65602	live
1a687346-23f8-4719-a011-2b4e072d5a7c	TCGA-BH-A1ES-01A-01-TSA.94f9e0f1-711e-40aa-a249-119871c21dd2.svs	deda38266102b72b082fa7c977992af7	259805457	live
8660c569-337e-400c-a9ae-edfe0e6c5b2b	TCGA-A1-A0SI-01A-01-TS1.c9eb6742-072c-4de1-b1a1-888c39be8b90.svs	d19872603dc0e6aeee74cdd3dfcc8e48	256144489	live
0666bbc1-6af0-4aff-99d8-8c96983eb90a	TCGA-BH-A0HO-01A-01-BSA.1cb192f4-f6fa-45c3-92ac-b1e67bdb96b5.svs	c1cf9f990b1597df7f6d784ec6987036	458976039	live
eb99c1a4-fea7-413f-b5a7-51f980cf56a9	TCGA-A2-A04N.45B4B99C-80E6-4AF4-8692-F7EE19D0467A.pdf	109946d21d628dd104b11080d89547cf	178053	live
20d5ed84-beda-4baf-9928-25df1acf9a44	nationwidechildrens.org_clinical.TCGA-BH-A0C7.xml	b7b2474b1017d61f781a0dcc3d44effa	68204	live
30a744fe-3393-4aa1-8221-e1d46b13f373	TCGA-A8-A06P.AADFAF8B-92B8-4292-96A3-912D55EB9C31.pdf	f7e99353da4aaf9988b29f8115333452	45215	live
49b0a2ac-747d-4151-8fc0-e3a407d71122	TCGA-PL-A8LY-01A-01-DX1.32047D5E-8A42-480A-B2B8-A56B47B949FD.svs	1c9464f4ac0eeba3947a33232ffd83cd	161766610	live
8a5f9bba-f659-4297-94cf-ab0ce024fee6	TCGA-A7-A13F-11A-02-TS2.b7da11e6-6ffa-4f28-91ce-ba70bfb9c87c.svs	0b6f7200c6d756ebb7fc5cd56eaa9055	39263811	live
14daf7f9-97c2-4227-98d0-08172a8c39b6	nationwidechildrens.org_clinical.TCGA-A2-A0CL.xml	7145730ada2e4fafd26a63cd4e729c7c	113359	live
fac04716-f149-4342-b4a4-b3b4d9fa1f09	TCGA-AN-A046-01A-01-BS1.5bc254f8-5363-470e-9963-4ccfd57a3457.svs	efc9f311f391be3779bd80dd10826d74	223522554	live
00ca89ca-0ecb-437e-9e7e-1aac5152a849	TCGA-BH-A0DT-11A-01-TSA.a0b7728d-eeff-4069-915f-fcb128dd538d.svs	8da904f820ad4e57d5202bef71ce80ec	60875237	live
d295d84f-391b-49d2-84e4-6a98e89767ae	TCGA-D8-A1JI.EF2DC6FB-F026-4025-B148-DF07194914AB.pdf	deb9157f8fe2027bc5ad8a2d68a55b4d	76111	live
ffb3ff87-9399-4c17-b14c-64e744f6d0fb	nationwidechildrens.org_clinical.TCGA-A2-A0YG.xml	e17bb44b38971333f2ed110c98459ecd	93020	live
d537ffc9-6fa3-48e8-9904-daf346023222	TCGA-A2-A4S0.0118D9AE-B923-4EEF-BBBC-82D559763FF9.pdf	4b9f9942838aa24faced35193f86eaaa	169182	live
53eff6b1-31f4-40cb-9332-34c0484778dc	TCGA-AR-A0U0-01A-01-MSA.40d4babd-922c-4bab-886b-8015a19bfcc1.svs	6e6b883fa9f5af7a12a3b01174d496b5	319879813	live
d832e693-2c9c-40a2-980b-74c39f738183	TCGA-D8-A27W-01A-01-TSA.73251955-9d38-4c32-bce3-567a50db25a4.svs	ac706516e08d094b85e28134b8b7c051	164697187	live
f1227117-9f6b-4301-a601-8d75bf2b36d6	nationwidechildrens.org_clinical.TCGA-D8-A1XA.xml	17d7379b8fe07db376c906bc2a487b9e	55909	live
3b444fa5-2197-4ba5-9ff3-d5c0e5b82d67	nationwidechildrens.org_clinical.TCGA-AR-A24H.xml	7ea1afa7896fef221bed45be6591c36f	96706	live
0c3e81e2-1cbb-4f67-a9b4-757499d44123	TCGA-BH-A8FZ.A2B05D26-AC8E-4439-B32C-B48537D20836.pdf	7be537cd6ef29868f770d5a04ee1463b	192590	live
73c191f1-1dfe-4452-acd1-a896fa6e77b0	TCGA-B6-A0I1-01A-01-BSA.6E0B6FB6-B708-4218-A709-D39E455D6700.svs	b72504f71fe5b6cfd39c9582a8e4a00e	401925625	live
2e96d565-9945-4852-884d-d8f1b37562ad	nationwidechildrens.org_clinical.TCGA-A2-A4S2.xml	37f231a22998279ed8283106f0b2d0b1	98199	live
138a6e5b-f643-41c8-a2d9-f10a8c06119a	nationwidechildrens.org_clinical.TCGA-B6-A0RI.xml	0cc12bc54e03798cec1aac69047802df	51915	live
ec7c74fc-7298-4073-a7bc-ccb292bcbab3	TCGA-EW-A6SC.315A77B4-1A2E-468D-9E44-FF0B07697943.pdf	518ab2197bf7bf4c548e85ecb68548b4	245784	live
5d9350de-5ff2-4ad6-aff3-aaa1404cdc44	nationwidechildrens.org_clinical.TCGA-PE-A5DC.xml	5aaa7fdbac0e69ce0baa61f96bd7b8ed	45733	live
a00df606-5396-4b6d-8d2a-46c186755876	TCGA-A2-A0D1-01A-01-TSA.4cf43b24-cdea-4eb2-8413-677057458810.svs	7f8be5f6102e0fc2b85233f42365ae55	492593379	live
8b372662-1627-4aeb-a0be-b523867ba434	TCGA-A1-A0SF-01A-01-TSA.76e0b1d7-e95b-4c5e-8f53-b62d2700da2e.svs	d6a1ac3f1084f92ec0f6df1c650c19bb	270298169	live
c71571c1-3454-4a7f-a115-e73c427508ed	TCGA-A2-A0CK-01A-01-BSA.B3E07E98-6D91-4689-BE68-83043CA49FC3.svs	406c48bb2d9c96b18db2ebc774a62817	242819961	live
1dd3e1c5-5acf-4c30-9323-dcf16e7310a8	TCGA-A8-A09T-01A-01-TS1.46733e61-04d6-4b8f-97ba-d115e9208e9b.svs	8767030946dd2b3108021566c299e946	195820531	live
c21802b6-829f-4285-b252-cff2f9ad80e0	nationwidechildrens.org_clinical.TCGA-AR-A2LR.xml	6c18848adac75776bd1689edd7711bf7	81262	live
845d13a5-c3aa-44ef-b3d4-814f0368259b	TCGA-OL-A5D6.AD80BBA3-DA8E-4DFB-BDA1-FFDC131E9740.pdf	5b51af61df1f1423f69ff947a99879b5	224190	live
a4ee4f5b-568b-44a4-83f1-adf17e7deec5	nationwidechildrens.org_clinical.TCGA-E2-A15R.xml	ff4547789cd62837bf7cd2d72017f09d	95500	live
50087b2b-f6b0-4b73-b53e-9f88f924ed87	TCGA-AC-A3YI-01A-02-TSB.F2AFA7A9-58C7-4932-BC30-6B0CA5964C11.svs	0321e8cb2d5c2cc8442887f5e39da436	264705797	live
52a1772b-cfec-47b4-ad4f-b84f8b285ce8	TCGA-B6-A0RU-01A-01-BSA.7ddc93c5-d027-488b-97e4-eccd89c5deae.svs	9e6bf240a2df808d29f027719e2eb63a	198466807	live
2b6a7991-cefc-47c3-b464-30af9bad214a	TCGA-A8-A07E.E20AC0FF-43C4-49EA-9E33-764E553933B7.pdf	f33787fab14e610b5e98a96a811eedfa	69785	live
10b34844-635d-495d-870d-9e48f00a24a4	TCGA-BH-A2L8-01A-01-TSA.BB86D75F-CD05-4200-A4B7-2D83C697D53A.svs	a72d89341bf03ac2f529344c46f61478	666305829	live
a45a0c30-b43c-4b7e-a5bf-c0af5e3a8501	TCGA-E2-A10F.71C82089-E070-4C7B-B15B-0492DECCB3BF.pdf	4e138df6fd93154b9a234224b42a397e	207329	live
744e8dda-04b5-4c91-94b8-56e69257474e	TCGA-BH-A1FD-11B-01-TSA.87c08270-1451-41a8-b8fd-b8addfd8d165.svs	07dc3e06e573baf7db9601fee357def7	84422033	live
abe179f0-59bb-4e3e-ad7e-5dc1f344483c	TCGA-AO-A1KP-01A-01-TSA.944cf99a-9e79-482d-b09c-3a140806e56f.svs	6bfbd09873be91c651070f97b3c90e15	188737691	live
09782235-4340-4881-8f03-e6cb6ab890a3	TCGA-PL-A8LV-01A-02-DX2.346FF42B-2363-4B37-8884-12D5F841842C.svs	f78649dbc440487e3d4cfbee0bafbe73	244034918	live
a442231f-b857-4cb1-ad96-d18c9469e313	TCGA-A2-A0CU-01A-01-BS1.37059615-5809-4066-992a-ec50f8c2041c.svs	01203924d7c8b36182c758d3dcc9504a	326448953	live
8b68f668-bc7f-4f28-83d3-a2fda50dfdc5	TCGA-B6-A0RS-01A-01-TS1.f7a616c8-c091-46b7-8dbe-90b1343fe3b1.svs	54fb0f27c039e3dfc5a170cf14ec81e0	250644513	live
8eb4bdf2-ed8c-4c99-90a2-66c091685c24	TCGA-A2-A0CQ-01A-02-TSB.9510458b-dc35-43ef-a4ff-684a23bf6b87.svs	3ed264852b908e6aaba72bc0e9dbcce8	269149563	live
c8571e11-dc87-42d2-8877-fce0e3617c4c	TCGA-A7-A13E.2180850C-CC8D-4376-B2EE-1ADC3F5B3EC1.pdf	38c655e1483c24c5dd25ea19b9c2cfd7	128420	live
ade2bf37-e600-484f-8180-f39df45dd4b2	TCGA-A2-A0CP-01A-01-TSA.0e422cec-f6cb-44b0-a386-d0e862300b90.svs	1a5f28fed2eda74ad47b6b66017c7375	195452733	live
f3a85786-b8fe-497d-9e40-c2cb1f6eab98	nationwidechildrens.org_clinical.TCGA-BH-A18J.xml	f87b4e2fdad412002a4ce0d845eed247	46929	live
dee5b815-745b-481f-a002-7d2301874bdb	TCGA-A8-A08I-01A-01-TS1.0634cf0b-038e-4a34-9c8e-37634b5bd935.svs	1280fd0918dd86359b408c507a6d1f93	311700659	live
e24488e2-0558-48e8-92be-ec28f16d0a44	nationwidechildrens.org_clinical.TCGA-AR-A2LH.xml	7c64b3e86c36d44f3db6563345cedd6a	93782	live
7d2c8189-0048-4efc-9c79-a3e5633d1327	TCGA-S3-A6ZF.7B53A0D4-E13E-4573-B0A2-BB55AE54BD62.pdf	8fbb90ac240d26dba473fa5bc28e8b8c	486929	live
948c3576-1e1e-4793-b7f9-e2036c2a42b3	nationwidechildrens.org_clinical.TCGA-AR-A0U4.xml	5d72fa2836065f7c82c799679e6bc2af	97616	live
c11ff682-5380-45f3-a3f9-ea4444d51fbe	TCGA-BH-A18R-11A-01-TSA.7fed6f84-608c-4327-860d-41e57e8dc6ef.svs	7c71bec7e425968e5f20b0b88a439568	69506683	live
6560263f-82e6-46f7-92f1-bc29245cf6a2	nationwidechildrens.org_clinical.TCGA-A8-A09C.xml	02becbdfdbb48cf2e8609ca53770ede0	36096	live
aa2fd25d-5e56-491a-bb4f-adedfed4cb11	TCGA-EW-A1J3.79C0D757-50BE-4375-AF69-E577629EE0CA.pdf	a9418332f56702dab6005c0b352da44f	196602	live
af358149-ed5f-4c0d-a846-da43c041deda	TCGA-AC-A2FO.5A7EB73F-E681-46CC-B2D6-C87EEAB0AC99.pdf	3f58062b4eb8e10e7462926e84a8fa37	186955	live
5e8d870d-b8b7-4fcb-aee2-98f45a935f72	TCGA-V7-A7HQ.82B46073-10CE-4D05-9421-6308E3FAD1AD.pdf	513a892f769e7f1829c63bfbeceb64f5	444562	live
bb7908e6-3c8d-4d74-8115-83bcbce7f760	TCGA-AN-A0FK.5F5FF3CA-2DBB-4DE1-9190-1FE36E2B5ACB.pdf	b393be0a9c0e1a9c501cb7888239440c	53493	live
47bbead5-32b3-4be8-866f-dc0efefd1cf5	TCGA-A8-A08C.6E136F3D-A6E1-4541-AA4B-65BC5872DE06.pdf	5a98ed965560407a985e885f0d971b99	48087	live
e50a6fa8-f0f0-4170-a469-6da99a573aad	TCGA-A8-A085-01A-01-TS1.fa2aa0e5-c6fb-44fa-b407-9fa5b2912a81.svs	0fcc5965955c89b2f5d667665a3295bd	292264775	live
8ca984c0-4b9f-4e9d-b387-35f3a44d69a0	TCGA-4H-AAAK.8894688F-7167-48A1-BB1B-FC219B7675C2.pdf	4b8286654524996579f107d9414659c6	74164	live
9e9e1c86-fc27-4f66-8e3e-ce32ec7850de	TCGA-AN-A03Y.76734A82-9137-4DA4-871E-D4EC1BC33831.pdf	6f5f1a46421af3281be24c41191479ca	48555	live
e280fc34-51d5-4ff4-b472-e6c5761e4ec4	TCGA-AR-A2LM-01A-01-TSA.F74C259B-C369-43F7-8D4C-9C0F71DCB07E.svs	98ff7343e6c83db90b2b5cafdbc58d94	284408493	live
75a80af3-3a4e-4c63-b8ae-1952ff7fe57d	TCGA-BH-A0C3-11A-02-TSB.c8902d17-f114-4da3-8ca4-74ac2090efb7.svs	6635dc967359711c055f4b737a7178c9	92022281	live
a457ab84-bfb6-4b20-afc3-998dac5e090a	TCGA-BH-A0BG-01A-01-BSA.31ae700e-3c02-4329-b43a-ee2ccc20b688.svs	7d3a2d2b0ec12fb81a4ed80a4aeb75b1	193567971	live
3a7455da-aee6-458c-a37a-a7c7c1d1bf0a	TCGA-LL-A6FR.B18B184D-B7F1-4C4D-8DA2-D5ECF49749F6.pdf	88b230c1b03da42e31107ea959649cd8	265994	live
cd3df68d-748a-44e0-a4c6-a47b855f1119	nationwidechildrens.org_clinical.TCGA-BH-A28O.xml	2b074e6a83c6ba26bf212da2a5fb7960	62546	live
897b23c6-15d6-4167-ba0a-06a510f97237	TCGA-A8-A09B-01A-01-TS1.02ded2f9-3484-42a5-a755-083c53b27f68.svs	35c01fc8404565df81246ab40c97e8f8	247645865	live
da8c4e1f-4d32-41c3-b958-137b393894b6	nationwidechildrens.org_clinical.TCGA-C8-A26W.xml	48e724258eff2bade1dcaf00dbb06365	62556	live
571999ea-436e-47d8-9190-a0434b69139e	TCGA-GM-A2DA-01A-01-TS1.ACA772B5-EF8F-4E5E-8AFE-EDD6CD676884.svs	fa40165dde75f8dd6e0a51efb0fb5183	435716147	live
4f61b00f-cac3-4073-8e77-c005064d353d	nationwidechildrens.org_clinical.TCGA-GM-A5PX.xml	6fe835c351c525f9cd81b52a5303d818	64101	live
6cc66c2d-139a-4b89-ab62-dac2c1105e96	nationwidechildrens.org_clinical.TCGA-E9-A22A.xml	7e1934197b6c137360cb71e915f919b7	71188	live
bc4d4a0c-ca47-4c74-9cf2-5ef2973871bd	TCGA-BH-A18H-01A-01-TSA.75dba5a3-f9f5-4ff4-814c-7d2451820e03.svs	734846a6debfde998c6803dfa5f20385	217303029	live
a2774cc6-a45c-4960-b573-5eae1f4faf45	TCGA-A7-A0D9-11A-05-TS5.a185e9a1-ef99-4dde-9072-5e80fa3ba4dd.svs	581fb0447839b3a3ca565b1c1d5440ce	80481337	live
e487df83-c995-4665-89bb-808145338828	TCGA-AC-A2QI.5CF85AF1-D227-430C-99CD-C2A524CFFA29.pdf	28b415bcbe6ae95d2caf951a6d45d359	226312	live
9269263d-0e94-4157-a4ef-0670c6777394	TCGA-BH-A0W3.801A4E2F-E26E-424F-BF42-CD0D9CD62BCE.pdf	8e6d1234b93e39fde01717912e68b3a9	142070	live
e45aa908-b698-4828-8ebe-813551354457	TCGA-BH-A0BR.6122CE59-23C0-4205-91B5-B71E39C6EAB8.pdf	70c4094d2130116954bcf98c98634c42	88217	live
e1eaabf7-b0da-42b8-b0f7-90c9c93ec258	TCGA-GM-A3NY.1659798C-9B6A-4DF9-A5B6-79AD2194DF11.pdf	deb8406ec317506dfaee389596b99e1e	222543	live
963e9600-262c-4898-8ab2-00818ac22c44	TCGA-D8-A1X6.880A4D38-40C5-46C3-8EE7-36539DD64773.pdf	809bc354d143f43947b44480792585ff	73138	live
8178d927-d024-4c44-a8a2-e2ae975640a3	TCGA-AC-A2QJ-01A-01-TS1.F1F92B25-08E6-4DC8-B305-E0F93308C3D7.svs	15cd3daa5c74a46a09d5641e5bd10a4d	460856887	live
0fee6b50-a00a-438a-88b6-d7a9e2b3c024	TCGA-C8-A26Y-01A-01-TSA.a0e88f2c-0f97-4661-b349-0b5317a34be5.svs	4753c912253302a298e02d0ca7db9498	383192711	live
081bd1e6-87be-45b1-92ee-a2c9c2f23a89	nationwidechildrens.org_clinical.TCGA-EW-A1P8.xml	db26995b085a7bbe12c5c22f0b4f03f4	82051	live
e677269e-b95a-454e-bc5e-0f48eed296f3	TCGA-EW-A1OW-01A-02-TSB.fa679090-1580-4a00-88b9-b218030a0e09.svs	6a1b6ca357f69b7d84675023c1ea3a2d	166046419	live
cd933ad7-95e0-462b-9fa4-5368883c8136	nationwidechildrens.org_clinical.TCGA-D8-A1XM.xml	2b312f5241d1ee55882a0e9b87ebea15	55864	live
09146727-c2a3-4172-8480-3d7e95bfdcb4	nationwidechildrens.org_clinical.TCGA-AN-A0XL.xml	1e97fc7d36345bcc4c23199c475f186b	50763	live
51ccad3b-0140-4b80-8ce0-f03ee6f57fe0	nationwidechildrens.org_clinical.TCGA-A8-A07W.xml	6365db9a0758a254bbce7e9437f8a7a4	61847	live
4fbe172d-a751-48d9-aaee-13389cd0a3e5	TCGA-AR-A1AP.0BFF09DE-6F36-4F68-AC13-8BC16AA0DCBE.pdf	b9c9a9c75b60b259448bbc18a552b5d5	60807	live
a98e2821-5b85-46b0-8ff3-100bb9d391b9	TCGA-BH-A1FJ-11B-01-TSA.cacf6541-ef8e-49c8-919b-f4c0ebc6d193.svs	c864788d0ed780764f9191e8c4c82d8a	57409667	live
f8eba0ab-2c44-446c-91a7-badb9b2f4c98	TCGA-A8-A06T.5D888D65-685F-4598-884F-AD057DE5FD1D.pdf	facdd0416fd3f13b6185b7a12ccfbb45	49066	live
eb1091a2-4dda-4a79-b5d7-946410977526	TCGA-BH-A0DZ.16DE55CE-076E-43D3-84BD-332A79B95EFD.pdf	00a204027b8d29ed7d838c71ecb797be	119445	live
cd1cc8cb-5136-4daf-9eda-204e5a876d2e	nationwidechildrens.org_clinical.TCGA-EW-A1P4.xml	362560adc8eb4bf3405606867ab5a675	68547	live
4da82dbc-0aa8-4b70-8136-e18a784e8b2a	TCGA-A8-A08G-01A-01-TS1.00c53463-683f-443f-b693-5673b3b564ff.svs	5b3110a624d1ddeffab71a53873f64a5	160508755	live
b70759ce-a70d-416d-81bb-5c7cec93526d	TCGA-W8-A86G-01A-02-TS2.9B16125F-3F55-4059-98AB-AC9F91DD1FC7.svs	0e4a0dd62c72379bc07c506b10f9cb7e	167921527	live
b027cc98-b903-4935-bee0-5d49fd4bd40d	TCGA-AR-A0TW-01A-01-TSA.9da4de42-ef24-463d-9ad4-188023c3b40b.svs	a9d88f015ba72385c3ea0f228dcf5775	406016839	live
9f7ea427-ca19-4a0a-b002-c23fb5d42ae3	nationwidechildrens.org_clinical.TCGA-BH-A0DT.xml	fdc95b3649eee3f0f45d6597a64d07d8	68300	live
e3dc0137-94fa-4db8-a4e6-d239e36024de	TCGA-E2-A106-01A-01-TS1.c5fe7052-cb83-49bd-8c1d-a82067606921.svs	57924a4f8233efd024dc930cd1ac599b	94953121	live
e446ed64-1c3f-4b11-beba-11aa53360124	TCGA-BH-A0DE-11A-02-TSB.e646fb8f-34af-4d4c-86e5-e31bde3f4919.svs	78772162a36833a009b2bab6231ce9eb	55799729	live
6be363d7-7da9-4af6-8404-f7a490a8ab9e	TCGA-A8-A09R-01A-01-BS1.e7c57b70-0da9-4500-adf7-e58735f6aac7.svs	20b2be4c445ba13f03b35b3225633df0	640837567	live
b3a4e198-879b-4e67-bc69-672e25212b6f	TCGA-AO-A125-01A-01-BS1.e881fb71-5e5e-40ec-8284-3ee696de7239.svs	7350d5682e95247934a8b510f3f578a7	311670155	live
9ce715d7-7501-4570-8d23-9cb90ae8aa16	TCGA-D8-A3Z5.B16B3335-492B-471B-AEFE-2350EA558BFC.pdf	05d6954f905e433bce22f2d8298cb25c	72310	live
f85edd48-0bd9-4816-9aec-0ec5465c1af0	TCGA-BH-A1FU.58B02C83-2AF7-4978-A3F7-A8B9E0D914A1.pdf	948cb762595ace8b5224dbe4b65223d4	83797	live
d170074e-1729-48b4-9cae-79802a6fb957	nationwidechildrens.org_clinical.TCGA-EW-A6SD.xml	5e805b8718b6fbb2e877751b004f860f	56737	live
c18d2e7d-e99b-4342-9ed7-a7cb254713a2	TCGA-AO-A03M-01B-01-TSA.269edc5c-d85e-4ba2-99e1-ee2d9ca12797.svs	e03d59d4c659bc610de8ef5298e8bd19	549148308	live
99af8e0f-c6f2-4198-847c-26f9e827afe9	TCGA-AN-A0XO-01A-01-TS1.6e8b38be-08e3-4ed7-b742-144ad89f83ed.svs	5a2f5a1fd071d61919ebe59b9ec468f5	163411155	live
459ed97d-551d-49da-827e-949465f75c07	nationwidechildrens.org_clinical.TCGA-C8-A1HL.xml	c9517d3c6059bc235735f3768ec8baf2	50656	live
b5d78b2a-d3aa-45d1-800e-96b7242135ad	nationwidechildrens.org_clinical.TCGA-LL-A5YL.xml	45dcd725a21cb42a44b4dce5529128f0	99500	live
fcf3ad25-9fa2-4f18-a4c6-a09e98cc0a32	TCGA-A8-A091.FECA34F6-CEF7-4A6D-AA7E-F88542EAF6F7.pdf	a23a15bdfb4c8ca7042f9385cccd62cc	81134	live
b0d59feb-3ba7-46db-a368-0d865ba19948	nationwidechildrens.org_clinical.TCGA-GM-A2DO.xml	2c67ba27fcab60f0240f9601d53fa64c	61698	live
b113c5af-1be5-443b-b569-43e31a795baf	TCGA-A7-A0DC.43D912CD-BD3C-4E69-B28B-AB2E173C0BC2.pdf	84bfafe2509f5be4a203914786ac0233	296374	live
a0691325-0ceb-4176-9a54-7f260d3ac425	TCGA-C8-A27A-01A-01-TSA.42984a4b-670c-4649-9c2d-f830da9f838f.svs	4b7f1c89e4a0c20c142ca6c0e8e2b1a4	301770713	live
3129b64b-80dc-4c5a-9a84-37bd3df72a4e	TCGA-E2-A1B4.2F35A09A-7EB3-484C-9738-664C8914C116.pdf	524a5034c4214fad69e85a8d27eac187	232562	live
39a83573-1c4f-4130-8b8b-9240df4dbc44	TCGA-S3-A6ZH.030860D0-66DF-46FF-95A3-2AE4852D5C19.pdf	c232ea549d8e10225afa46a0a6d4a6cd	276967	live
b29e3bbd-4d27-48a0-9477-039f1da8139b	nationwidechildrens.org_clinical.TCGA-A7-A0DC.xml	215be063d2bdc40b62183b71bea2e595	112163	live
e047a65d-7e2d-4b17-a1a0-0199b3a617be	nationwidechildrens.org_clinical.TCGA-A8-A08C.xml	ea1bedf17e4ef92b5e577fda6ec17f0b	78620	live
31247280-42ca-4ede-a4a7-6b3e8a49a01c	nationwidechildrens.org_clinical.TCGA-AR-A1AT.xml	b4a721247106c0921f9d239ceb883d78	73963	live
